Output_llama3.1_8b_no_sim,0.4644108838335564,0.629464574048957
Output_gemma4_26b_no_sim,0.6248822388473261,0.8392114501755334
Output_gemma4_31b_no_sim,0.6483711947959547,0.8810061904293995
Output_mistral-small_24b_no_sim,0.49673873966411586,0.7468521527213646
