sample_115_20210112211709,44,4, 9,37,0.5176,0.8302,0.6377
sample_2791,50,1, 19,51,0.4902,0.7246,0.5848
sample_108_20210112211708,11,0, 12,55,0.1667,0.4783,0.2472
sample_83_20210112211705,33,1, 7,57,0.3626,0.8250,0.5038
sample_21_20210610044409_Isra,26,3, 15,36,0.4000,0.6341,0.4906
sample_89_20210112211706,94,3, 24,81,0.5281,0.7966,0.6351
sample_65_20210604143822_Booma,15,2, 15,73,0.1667,0.5000,0.2500
sample_74_20210610044426_Booma,47,2, 47,71,0.3917,0.5000,0.4393
sample_71,42,4, 14,186,0.1810,0.7500,0.2917
sample_1237,36,0, 12,30,0.5455,0.7500,0.6316
sample_68,26,0, 15,187,0.1221,0.6341,0.2047
sample_32_20210610044412_Hayden,71,0, 6,12,0.8554,0.9221,0.8875
sample_131_20210112211711,66,0, 1,1,0.9851,0.9851,0.9851
sample_530,34,0, 17,73,0.3178,0.6667,0.4304
sample_207,19,0, 12,18,0.5135,0.6129,0.5588
sample_1295,23,1, 31,47,0.3239,0.4259,0.3680
sample_4_20210112211655,50,10, 28,84,0.3472,0.6410,0.4505
sample_2755,38,0, 28,48,0.4419,0.5758,0.5000
sample_138_20210112211712,35,0, 12,78,0.3097,0.7447,0.4375
sample_323,42,2, 5,48,0.4565,0.8936,0.6043
sample_37_20210621151709_Hayden,14,1, 13,45,0.2333,0.5185,0.3218
sample_26_20210604143812_Hayden,17,0, 2,59,0.2237,0.8947,0.3579
sample_169_20210112211715,60,0, 44,105,0.3636,0.5769,0.4461
sample_42_20210610044414_Hayden,23,0, 9,14,0.6216,0.7188,0.6667
sample_88_20210604143828_Booma,32,2, 15,35,0.4638,0.6809,0.5517
sample_71_20210112211703,60,7, 14,77,0.4167,0.8108,0.5505
sample_163_20210112211715,66,1, 37,113,0.3667,0.6408,0.4664
sample_14_20210604143809_Hayden,61,4, 47,66,0.4656,0.5648,0.5105
sample_152_20210112211713,33,4, 15,64,0.3267,0.6875,0.4430
sample_402,32,0, 24,28,0.5333,0.5714,0.5517
sample_47_20210604143818_Isra,80,0, 44,135,0.3721,0.6452,0.4720
sample_44_20210604143817_Isra,25,3, 3,19,0.5319,0.8929,0.6667
sample_35_20210604143815_Isra,37,2, 34,85,0.2984,0.5211,0.3795
sample_147_20210112211713,35,1, 13,49,0.4118,0.7292,0.5263
sample_41_20210604143816_Isra,27,1, 21,28,0.4821,0.5625,0.5192
sample_92_20210112211706,94,0, 40,144,0.3950,0.7015,0.5054
sample_87_20210112211705,23,3, 11,23,0.4694,0.6765,0.5542
sample_343,85,1, 39,59,0.5862,0.6855,0.6320
sample_377,53,1, 65,112,0.3193,0.4492,0.3732
sample_91_20210112211706,129,5, 35,60,0.6649,0.7866,0.7207
sample_365,100,3, 48,74,0.5650,0.6757,0.6154
sample_1246,26,3, 19,51,0.3250,0.5778,0.4160
sample_648,55,4, 10,38,0.5670,0.8462,0.6790
sample_157_20210112211713,106,4, 30,50,0.6625,0.7794,0.7162
sample_380,73,5, 37,95,0.4220,0.6636,0.5159
sample_2747,33,0, 33,80,0.2920,0.5000,0.3687
sample_69_20210112211703,42,0, 14,55,0.4330,0.7500,0.5490
sample_38_20210610044413_Hayden,47,9, 19,98,0.3052,0.7121,0.4273
sample_1765,32,5, 12,50,0.3678,0.7273,0.4885
sample_160_20210112211715,65,9, 17,92,0.3916,0.7927,0.5242
sample_1231,17,3, 8,23,0.3953,0.6800,0.5000
sample_60_20210604143820_Isra,36,0, 26,64,0.3600,0.5806,0.4444
sample_50_20210604143818_Isra,35,4, 31,80,0.2941,0.5303,0.3784
sample_73_20210610044426_Booma,38,1, 17,37,0.5000,0.6909,0.5802
sample_154_20210112211713,30,8, 15,83,0.2479,0.6667,0.3614
sample_76_20210112211704,36,7, 10,40,0.4337,0.7826,0.5581
sample_364,61,4, 19,131,0.3112,0.7625,0.4420
sample_963,61,0, 6,49,0.5545,0.9104,0.6893
sample_166_20210112211715,61,4, 31,80,0.4207,0.6630,0.5148
sample_85_20210112211705,49,2, 18,136,0.2620,0.7313,0.3858
sample_128_20210112211711,44,12, 22,88,0.3056,0.6667,0.4190
sample_5_20210604143806_Hayden,42,0, 18,45,0.4828,0.7000,0.5714
sample_2765,29,3, 10,45,0.3766,0.7436,0.5000
sample_2762,80,2, 57,347,0.1865,0.5839,0.2827
sample_36_20210610044412_Hayden,42,1, 13,68,0.3784,0.7636,0.5060
sample_30_20210610044412_Isra,58,0, 7,112,0.3412,0.8923,0.4936
sample_1433,38,0, 13,36,0.5135,0.7451,0.6080
sample_1600,64,9, 23,55,0.5000,0.7356,0.5953
sample_1854,12,0, 6,61,0.1644,0.6667,0.2637
sample_2_20210604143805_Hayden,11,0, 4,86,0.1134,0.7333,0.1964
sample_34_20210610044412_Hayden,33,1, 8,50,0.3929,0.8049,0.5280
sample_225,15,0, 15,71,0.1744,0.5000,0.2586
sample_58_20210604143820_Isra,78,6, 43,273,0.2185,0.6446,0.3264
sample_2748,67,0, 24,183,0.2680,0.7363,0.3930
sample_2780,49,2, 49,124,0.2800,0.5000,0.3590
sample_90_20210604143828_Booma,32,0, 19,151,0.1749,0.6275,0.2735
sample_1240,46,0, 18,45,0.5055,0.7188,0.5935
sample_96_20210112211707,98,0, 37,75,0.5665,0.7259,0.6364
sample_2751,85,0, 51,120,0.4146,0.6250,0.4985
sample_84_20210604143826_Booma,29,8, 8,57,0.3085,0.7838,0.4427
sample_223,24,0, 20,98,0.1967,0.5455,0.2892
sample_140_20210112211712,57,4, 11,55,0.4914,0.8382,0.6196
sample_80_20210112211705,20,3, 7,44,0.2985,0.7407,0.4255
sample_227,57,2, 44,135,0.2938,0.5644,0.3864
sample_1262,89,10, 45,184,0.3145,0.6642,0.4269
sample_82_20210604143826_Booma,103,18, 69,228,0.2951,0.5988,0.3954
sample_74_20210604143824_Booma,10,1, 4,40,0.1961,0.7143,0.3077
sample_64_20210112211703,67,5, 38,185,0.2607,0.6381,0.3702
sample_167_20210112211715,82,3, 38,101,0.4409,0.6833,0.5359
sample_50_20210610044419_Hayden,70,4, 14,150,0.3125,0.8333,0.4545
sample_75_20200709164917_Atieh,3,0, 8,4,0.4286,0.2727,0.3333
sample_1214,37,0, 20,67,0.3558,0.6491,0.4596
sample_151_20210112211713,53,8, 20,72,0.3985,0.7260,0.5146
sample_2788,84,12, 67,755,0.0987,0.5563,0.1677
sample_44_20210610044415_Hayden,20,3, 13,45,0.2941,0.6061,0.3960
sample_52,42,0, 11,58,0.4200,0.7925,0.5490
sample_324,102,0, 14,203,0.3344,0.8793,0.4846
sample_2757,12,3, 15,77,0.1304,0.4444,0.2017
sample_62_20210604143820_Booma,101,4, 25,131,0.4280,0.8016,0.5580
sample_86,57,1, 17,115,0.3295,0.7703,0.4615
sample_2754,40,10, 22,58,0.3704,0.6452,0.4706
sample_23_20210610044409_Isra,53,2, 10,59,0.4649,0.8413,0.5989
sample_171_20210112211716,57,6, 22,101,0.3476,0.7215,0.4691
sample_66_20210112211703,67,8, 50,127,0.3317,0.5726,0.4201
sample_98_20210112211707,59,0, 10,17,0.7763,0.8551,0.8138
sample_173_20210112211716,51,5, 9,69,0.4080,0.8500,0.5514
sample_2792,54,0, 19,75,0.4186,0.7397,0.5347
sample_27_20210610044410_Isra,40,4, 18,170,0.1869,0.6897,0.2941
sample_1258,76,12, 63,195,0.2686,0.5468,0.3602
sample_74_20210112211704,43,2, 16,80,0.3440,0.7288,0.4674
sample_1714,41,4, 24,90,0.3037,0.6308,0.4100
sample_2760,38,0, 15,70,0.3519,0.7170,0.4720
sample_71_20210604143824_Booma,60,5, 22,65,0.4615,0.7317,0.5660
sample_1021,14,0, 9,58,0.1944,0.6087,0.2947
sample_17_20210610044407_Isra,79,5, 34,91,0.4514,0.6991,0.5486
sample_23_20210604143812_Hayden,11,1, 27,92,0.1058,0.2895,0.1549
sample_2764,50,1, 15,63,0.4386,0.7692,0.5587
sample_66_20210604143822_Booma,47,1, 29,125,0.2717,0.6184,0.3775
sample_63_20210112211702,50,1, 23,151,0.2475,0.6849,0.3636
sample_141_20210112211712,59,3, 18,62,0.4758,0.7662,0.5871
sample_82_20210112211705,44,3, 11,42,0.4944,0.8000,0.6111
sample_2_20210610044403_Isra,65,0, 2,15,0.8125,0.9701,0.8844
sample_80_20210604143825_Booma,34,0, 4,59,0.3656,0.8947,0.5191
sample_2790,67,0, 40,122,0.3545,0.6262,0.4527
sample_8_20210604143807_Hayden,33,2, 26,70,0.3143,0.5593,0.4024
sample_155_20210112211713,88,3, 27,174,0.3321,0.7652,0.4632
sample_1254,32,2, 25,69,0.3107,0.5614,0.4000
sample_134_20210112211711,100,1, 11,41,0.7042,0.9009,0.7905
sample_641,104,6, 65,252,0.2873,0.6154,0.3917
sample_6_20210621151656_Hayden,49,2, 23,53,0.4712,0.6806,0.5568
sample_635,36,10, 63,278,0.1111,0.3636,0.1702
sample_4_20210610044403_Isra,93,6, 36,125,0.4152,0.7209,0.5269
sample_46_20210610044418_Hayden,21,1, 7,27,0.4286,0.7500,0.5455
sample_116_20210112211709,12,0, 12,28,0.3000,0.5000,0.3750
sample_104_20210112211707,47,4, 22,59,0.4273,0.6812,0.5251
sample_38_20210604143816_Isra,37,23, 21,69,0.2868,0.6379,0.3957
sample_2789,80,12, 34,143,0.3404,0.7018,0.4585
sample_25_20210610044410_Isra,55,0, 12,76,0.4198,0.8209,0.5556
sample_11_20210604143808_Hayden,65,3, 40,84,0.4276,0.6190,0.5058
sample_20_20210604143811_Hayden,23,0, 12,57,0.2875,0.6571,0.4000
sample_1274,26,1, 16,43,0.3714,0.6190,0.4643
