sample_134_20210112211711,99,1, 12,31,0.7557,0.8919,0.8182
sample_25_20210610044410_Isra,19,2, 46,13,0.5588,0.2923,0.3838
sample_38_20210610044413_Hayden,48,4, 22,51,0.4660,0.6857,0.5549
sample_323,21,2, 26,34,0.3684,0.4468,0.4038
sample_169_20210112211715,36,0, 68,59,0.3789,0.3462,0.3618
sample_1246,24,1, 20,73,0.2449,0.5455,0.3380
sample_46_20210610044418_Hayden,22,0, 7,14,0.6111,0.7586,0.6769
sample_2789,84,1, 40,53,0.6087,0.6774,0.6412
sample_116_20210112211709,17,0, 7,18,0.4857,0.7083,0.5763
sample_1262,98,5, 40,77,0.5444,0.7101,0.6164
sample_2764,50,0, 16,28,0.6410,0.7576,0.6944
sample_76_20210112211704,29,3, 18,6,0.7632,0.6170,0.6824
sample_37_20210621151709_Hayden,16,0, 12,30,0.3478,0.5714,0.4324
sample_38_20210604143816_Isra,58,1, 22,37,0.6042,0.7250,0.6591
sample_2757,4,3, 20,12,0.2105,0.1667,0.1860
sample_80_20210604143825_Booma,19,0, 19,42,0.3115,0.5000,0.3838
sample_367,53,2, 29,22,0.6883,0.6463,0.6667
sample_63_20210112211702,40,1, 33,30,0.5634,0.5479,0.5556
sample_324,62,0, 54,75,0.4526,0.5345,0.4901
sample_104_20210112211707,42,1, 26,73,0.3621,0.6176,0.4565
sample_225,10,0, 20,58,0.1471,0.3333,0.2041
sample_160_20210112211715,72,0, 19,31,0.6990,0.7912,0.7423
sample_364,49,0, 35,61,0.4455,0.5833,0.5052
sample_30_20210610044412_Isra,2,0, 63,4,0.3333,0.0308,0.0563
sample_80_20210112211705,19,0, 11,14,0.5758,0.6333,0.6032
sample_88_20210604143828_Booma,32,2, 15,32,0.4848,0.6809,0.5664
sample_2_20210604143805_Hayden,10,0, 5,45,0.1818,0.6667,0.2857
sample_23_20210610044409_Isra,25,0, 38,10,0.7143,0.3968,0.5102
sample_380,62,3, 50,55,0.5167,0.5536,0.5345
sample_207,20,0, 11,21,0.4878,0.6452,0.5556
sample_147_20210112211713,29,0, 20,55,0.3452,0.5918,0.4361
